,title,year,rating,dubious,imdbid,id,submitterid,date,visible
7995,"3Tails Movie: A Mermaid Adventure, The",2015.0,3.0,0.0,3391348.0,7672.0,14927.0,2017-05-30 19:46:55,1.0
7996,Fathers &amp; Daughters,2015.0,3.0,0.0,2582502.0,7686.0,14977.0,2017-06-14 18:50:55,1.0
7997,"Steps, The",2015.0,3.0,0.0,3801372.0,7761.0,15108.0,2017-07-29 23:54:48,1.0
7998,Dofus - Livre 1: Julith,2015.0,3.0,0.0,4731504.0,7862.0,15327.0,2017-10-21 05:04:50,1.0
7999,Girls Lost,2015.0,3.0,0.0,4425152.0,7832.0,15251.0,2017-09-25 14:15:31,1.0
8000,You&#39;re My Boss,2015.0,0.0,0.0,4489160.0,7873.0,15351.0,2017-10-26 09:45:18,1.0
8001,Intruders,2015.0,3.0,0.0,4009278.0,7881.0,15368.0,2017-10-31 18:24:11,1.0
8002,Synchronicity,2015.0,2.0,0.0,2049543.0,7890.0,15387.0,2017-11-07 00:42:31,1.0
8003,Sleeping with Other People,2015.0,3.0,0.0,3165612.0,7902.0,15413.0,2017-11-15 23:46:30,1.0
8004,Life,2015.0,3.0,1.0,2948840.0,7916.0,15438.0,2017-11-22 02:32:01,1.0
8005,Beasts of No Nation,2015.0,0.0,0.0,1365050.0,7922.0,15452.0,2017-11-25 21:14:01,1.0
8006,Harter Brocken,2015.0,3.0,0.0,3981858.0,7931.0,15464.0,2017-11-29 19:59:34,1.0
8007,Other Halves,2015.0,3.0,0.0,4308714.0,7947.0,15520.0,2017-12-15 23:38:43,1.0
8008,Emelie,2015.0,3.0,0.0,4503598.0,7993.0,15628.0,2018-01-08 20:00:30,1.0
8009,Burn Burn Burn,2015.0,3.0,0.0,3627488.0,8000.0,15640.0,2018-01-10 15:30:44,1.0
8010,Phoenix Incident,2015.0,1.0,0.0,4341532.0,8006.0,15651.0,2018-01-12 22:56:57,1.0
8011,"Stanford Prison Experiment, The",2015.0,1.0,0.0,420293.0,8036.0,15726.0,2018-02-06 02:57:32,1.0
8012,Hot Pursuit,2015.0,2.0,1.0,2967224.0,8037.0,15732.0,2018-02-07 12:32:41,1.0
8013,"Blackcoat&#39;s Daughter, The",2015.0,3.0,0.0,3286052.0,8050.0,15750.0,2018-02-12 13:00:21,1.0
8014,Maryland,2015.0,0.0,0.0,4085084.0,8079.0,15816.0,2018-02-28 15:27:55,1.0
8015,Love Live! The School Idol Movie,2015.0,3.0,0.0,3837248.0,8081.0,15820.0,2018-03-01 13:25:41,1.0
8016,Unfinished Business,2015.0,2.0,0.0,2358925.0,8259.0,16168.0,2018-05-29 17:11:26,1.0
8017,Scouts Guide to the Zombie Apocalypse,2015.0,1.0,0.0,1727776.0,8227.0,16111.0,2018-05-18 21:27:30,1.0
8018,"Gift, The",2015.0,3.0,0.0,4178092.0,8233.0,16117.0,2018-05-18 23:33:23,1.0
8019,Hitman: Agent 47,2015.0,0.0,0.0,2679042.0,8334.0,16312.0,2018-07-16 21:17:15,1.0
8020,Sharknado 3: Oh Hell No!,2015.0,3.0,0.0,3899796.0,8352.0,16351.0,2018-08-01 17:08:47,1.0
8021,Vampyres,2015.0,3.0,0.0,3654680.0,8356.0,16362.0,2018-08-04 15:09:11,1.0
8022,Mojave,2015.0,1.0,0.0,2322517.0,8370.0,16384.0,2018-08-13 02:45:32,1.0
8023,Alvin and the Chipmunks: The Road Chip,2015.0,1.0,0.0,2974918.0,8375.0,16392.0,2018-08-15 21:37:22,1.0
8024,High Rise,2015.0,2.0,1.0,462335.0,8509.0,16652.0,2018-12-03 13:51:12,1.0
8025,Shisha no teikoku (Empire of Corpses),2015.0,1.0,0.0,4235644.0,8569.0,16736.0,2018-12-19 05:47:02,1.0
8026,Portrait of a Serial Monogamist,2015.0,3.0,0.0,2935662.0,8606.0,16818.0,2019-01-14 18:07:21,1.0
8027,Atrapa la bandera [Capture the Flag],2015.0,1.0,0.0,3896100.0,8614.0,16839.0,2019-01-26 16:15:05,1.0
8028,Absolutely Anything,2015.0,3.0,0.0,1727770.0,8643.0,16893.0,2019-02-19 18:21:51,1.0
8029,A Walk in the Woods,2015.0,2.0,0.0,1178665.0,8675.0,16973.0,2019-03-14 18:13:29,1.0
8030,"Great Gilly Hopkins, The",2015.0,3.0,0.0,1226766.0,8703.0,17060.0,2019-04-16 13:36:32,1.0
8031,Bajirao Mastani,2015.0,2.0,0.0,3735246.0,8738.0,17126.0,2019-05-09 03:22:56,1.0
8032,Paul Blart: Mall Cop 2,2015.0,1.0,0.0,3450650.0,8770.0,17202.0,2019-06-22 03:13:58,1.0
8033,Highway to Hellas,2015.0,1.0,0.0,4766604.0,8922.0,17475.0,2019-12-07 17:22:32,1.0
8034,Woodlawn,2015.0,1.0,1.0,4183692.0,9029.0,17760.0,2020-03-03 16:39:26,1.0
8035,"Ethicist, The",2015.0,3.0,0.0,12145728.0,9142.0,18029.0,2020-05-24 05:51:15,1.0
8036,"Invitation, The",2015.0,3.0,0.0,2400463.0,9180.0,18116.0,2020-06-22 18:48:54,1.0
8037,Circle,2015.0,1.0,1.0,3118452.0,9193.0,18143.0,2020-07-08 08:45:59,1.0
8038,My Name Is Emily,2015.0,3.0,0.0,3319018.0,9210.0,18178.0,2020-07-22 20:19:27,1.0
8039,O Desolado,2015.0,3.0,0.0,4692234.0,9248.0,18261.0,2020-08-20 17:33:24,1.0
8040,A German Youth,2015.0,0.0,0.0,3431798.0,9251.0,18274.0,2020-08-27 21:16:05,1.0
8041,Montanha,2015.0,1.0,0.0,2662716.0,9257.0,18289.0,2020-09-02 15:27:20,1.0
8042,John From,2015.0,3.0,0.0,3977428.0,9261.0,18294.0,2020-09-03 12:24:32,1.0
8043,Samurai Warrior Queens,2015.0,3.0,1.0,4794188.0,9486.0,18701.0,2021-02-18 22:23:08,1.0
8044,Ip Man 3,2015.0,1.0,0.0,2888046.0,9551.0,18799.0,2021-03-14 21:10:27,1.0
8045,Sword of Vengeance,2015.0,0.0,0.0,3622332.0,9611.0,18892.0,2021-04-03 16:53:04,1.0
8046,"assassin, The",2015.0,2.0,1.0,3508840.0,9942.0,19345.0,2021-07-05 02:53:23,1.0
8047,Aluguel: O Filme,2015.0,0.0,0.0,12268798.0,10034.0,19513.0,2021-09-04 20:01:45,1.0
8048,"Wiz Live!, The",2015.0,3.0,0.0,4718770.0,10159.0,19747.0,2021-12-11 23:16:48,1.0
8049,Jane Got a Gun,2016.0,0.0,0.0,2140037.0,6670.0,13093.0,2016-01-19 23:21:31,1.0
8050,Vampires In Virginia,2016.0,3.0,0.0,2938496.0,6669.0,13085.0,2016-01-16 23:59:52,1.0
8051,"5th Wave, The",2016.0,2.0,0.0,2304933.0,6680.0,13114.0,2016-01-25 07:04:18,1.0
8052,"Hail, Caesar!",2016.0,1.0,0.0,475290.0,6710.0,13175.0,2016-02-03 08:03:17,1.0
8053,Pride and Prejudice and Zombies,2016.0,3.0,0.0,1374989.0,6713.0,13186.0,2016-02-07 05:53:26,1.0
8054,Bang Gang,2016.0,3.0,0.0,3838728.0,6720.0,13198.0,2016-02-11 22:16:05,1.0
8055,Les innocentes,2016.0,3.0,0.0,4370784.0,6721.0,13199.0,2016-02-11 22:41:41,1.0
8056,Deadpool,2016.0,1.0,0.0,1431045.0,6722.0,13200.0,2016-02-12 12:10:17,1.0
8057,Zootopia,2016.0,3.0,0.0,2948356.0,6741.0,13234.0,2016-02-22 19:09:01,1.0
8058,"Boy, The",2016.0,3.0,0.0,3882082.0,6755.0,13258.0,2016-03-01 17:02:25,1.0
8059,Whiskey Tango Foxtrot,2016.0,3.0,0.0,3553442.0,6760.0,13264.0,2016-03-03 04:54:57,1.0
8060,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016.0,3.0,0.0,2652118.0,6761.0,13267.0,2016-03-05 08:16:36,1.0
8061,"Divergent Series: Allegiant, The",2016.0,3.0,0.0,3410834.0,6768.0,13283.0,2016-03-12 10:13:00,1.0
8062,10 Cloverfield Lane,2016.0,3.0,0.0,1179933.0,6776.0,13295.0,2016-03-13 03:56:42,1.0
8063,Belgica,2016.0,1.0,0.0,3544218.0,6778.0,13300.0,2016-03-13 12:42:24,1.0
8064,Triple 9,2016.0,3.0,0.0,1712261.0,6779.0,13303.0,2016-03-14 14:51:01,1.0
8065,Midnight Special,2016.0,1.0,0.0,2649554.0,6783.0,13313.0,2016-03-19 21:15:47,1.0
8066,Batman v Superman: Dawn of Justice,2016.0,2.0,0.0,2975590.0,6788.0,13331.0,2016-03-26 03:16:43,1.0
8067,"Huntsman: Winter&#39;s War, The",2016.0,3.0,0.0,2381991.0,6790.0,13334.0,2016-03-26 06:00:26,1.0
8068,Kung Fu Panda 3,2016.0,3.0,0.0,2267968.0,6808.0,13355.0,2016-03-29 11:43:08,1.0
8069,Justice League vs. Teen Titans,2016.0,3.0,1.0,5091548.0,6812.0,13360.0,2016-03-30 19:45:41,1.0
8070,Hardcore Henry,2016.0,1.0,0.0,3072482.0,6820.0,13380.0,2016-04-03 21:14:22,1.0
8071,"Boss, The",2016.0,3.0,0.0,2702724.0,6821.0,13385.0,2016-04-06 05:49:52,1.0
8072,Hush,2016.0,3.0,1.0,5022702.0,6835.0,13430.0,2016-04-17 21:55:10,1.0
8073,"Jungle Book, The",2016.0,2.0,0.0,3040964.0,6837.0,13432.0,2016-04-18 01:15:47,1.0
8074,"Forest, The",2016.0,3.0,0.0,3387542.0,6856.0,13464.0,2016-04-28 11:38:17,1.0
8075,Captain America: Civil War,2016.0,3.0,0.0,3498820.0,6857.0,13466.0,2016-04-28 12:41:35,1.0
8076,Keanu,2016.0,3.0,1.0,4139124.0,6859.0,13469.0,2016-04-29 03:53:33,1.0
8077,Ratchet &amp; Clank,2016.0,3.0,0.0,2865120.0,6876.0,13514.0,2016-05-09 00:45:41,1.0
8078,Mother&#39;s Day,2016.0,3.0,0.0,4824302.0,6882.0,13528.0,2016-05-11 19:09:09,1.0
8079,Extremis,2016.0,3.0,0.0,5538078.0,6884.0,13533.0,2016-05-14 15:16:18,1.0
8080,Love &amp; Friendship,2016.0,3.0,0.0,3068194.0,6891.0,13546.0,2016-05-18 01:22:52,1.0
8081,X-Men: Apocalypse,2016.0,3.0,0.0,3385516.0,6894.0,13553.0,2016-05-21 16:22:26,1.0
8082,10 Days In A Madhouse,2016.0,3.0,0.0,3453052.0,6896.0,13563.0,2016-05-24 23:42:21,1.0
8083,"Nice Guys, The",2016.0,3.0,0.0,3799694.0,6898.0,13566.0,2016-05-28 08:20:53,1.0
8084,Alice Through the Looking Glass,2016.0,3.0,0.0,2567026.0,6908.0,13579.0,2016-05-28 22:47:34,1.0
8085,Neighbors 2: Sorority Rising,2016.0,3.0,0.0,4438848.0,6909.0,13583.0,2016-05-30 03:49:28,1.0
8086,Warcraft,2016.0,3.0,0.0,803096.0,6911.0,13586.0,2016-05-30 20:16:25,1.0
8087,Sing Street,2016.0,1.0,0.0,3544112.0,6914.0,13599.0,2016-06-03 22:56:05,1.0
8088,Teenage Mutant Ninja Turtles: Out of the Shadows,2016.0,3.0,1.0,3949660.0,6915.0,13602.0,2016-06-04 17:58:48,1.0
8089,How to Be Single,2016.0,3.0,0.0,1292566.0,6916.0,13603.0,2016-06-04 23:39:49,1.0
8090,Gods of Egypt,2016.0,2.0,1.0,2404233.0,6921.0,13614.0,2016-06-08 03:23:26,1.0
8091,Now You See Me 2,2016.0,1.0,0.0,3110958.0,6922.0,13615.0,2016-06-08 16:25:17,1.0
8092,Me Before You,2016.0,3.0,0.0,2674426.0,6927.0,13620.0,2016-06-10 16:18:48,1.0
8093,Money Monster,2016.0,3.0,0.0,2241351.0,6929.0,13631.0,2016-06-13 00:13:35,1.0
8094,"Conjuring 2, The",2016.0,3.0,0.0,3065204.0,6931.0,13635.0,2016-06-14 03:09:35,1.0
8095,Finding Dory,2016.0,3.0,0.0,2277860.0,6932.0,13637.0,2016-06-15 01:26:07,1.0
8096,Approaching the Unknown,2016.0,0.0,0.0,2674430.0,6934.0,13641.0,2016-06-16 12:28:48,1.0
8097,Be Somebody,2016.0,3.0,0.0,5512872.0,6942.0,13662.0,2016-06-22 01:52:30,1.0
8098,Independence Day: Resurgence,2016.0,3.0,0.0,1628841.0,6947.0,13669.0,2016-06-23 17:28:49,1.0
8099,"Neon Demon, The",2016.0,3.0,0.0,1974419.0,6952.0,13684.0,2016-06-29 16:52:19,1.0
8100,"Shallows, The",2016.0,3.0,0.0,4052882.0,6953.0,13685.0,2016-06-29 18:21:46,1.0
8101,"Purge: Election Year, The",2016.0,3.0,0.0,4094724.0,6962.0,13700.0,2016-07-05 18:53:23,1.0
8102,"Secret Life of Pets, The",2016.0,2.0,0.0,2709768.0,6963.0,13701.0,2016-07-06 01:56:44,1.0
8103,"BFG, The",2016.0,3.0,0.0,3691740.0,6964.0,13702.0,2016-07-07 00:11:14,1.0
8104,Popstar: Never Stop Never Stopping,2016.0,1.0,0.0,3960412.0,6965.0,13703.0,2016-07-07 16:05:42,1.0
8105,Swiss Army Man,2016.0,2.0,0.0,4034354.0,6968.0,13706.0,2016-07-08 14:22:23,1.0
8106,Dad&#39;s Army,2016.0,3.0,0.0,4104054.0,6970.0,13712.0,2016-07-09 20:53:36,1.0
8107,"Fundamentals of Caring, The",2016.0,3.0,1.0,2452386.0,6973.0,13719.0,2016-07-12 13:15:30,1.0
8108,Mike and Dave Need Wedding Dates,2016.0,3.0,0.0,2823054.0,6976.0,13722.0,2016-07-13 04:57:52,1.0
8109,Ghostbusters,2016.0,3.0,0.0,1289401.0,6977.0,13723.0,2016-07-14 00:42:06,1.0
8110,Absolutely Fabulous: The Movie,2016.0,3.0,0.0,2112096.0,6978.0,13724.0,2016-07-14 12:18:55,1.0
8111,Cafe Society,2016.0,1.0,0.0,4513674.0,6980.0,13726.0,2016-07-15 12:02:45,1.0
8112,Norm of the North,2016.0,3.0,0.0,1594972.0,6983.0,13730.0,2016-07-16 15:34:43,1.0
8113,Criminal,2016.0,3.0,1.0,3014866.0,6984.0,13736.0,2016-07-19 22:51:57,1.0
8114,Star Trek Beyond,2016.0,1.0,0.0,2660888.0,6991.0,13752.0,2016-07-23 02:11:51,1.0
8115,13 Hours,2016.0,2.0,0.0,4172430.0,6992.0,13753.0,2016-07-23 06:48:21,1.0
8116,Eddie the Eagle,2016.0,2.0,0.0,1083452.0,6998.0,13764.0,2016-07-26 04:39:29,1.0
8117,Southside with You,2016.0,2.0,0.0,4258698.0,6999.0,13766.0,2016-07-26 06:16:06,1.0
8118,Batman: The Killing Joke,2016.0,1.0,0.0,4853102.0,7000.0,13769.0,2016-07-27 02:58:30,1.0
8119,Elvis &amp; Nixon,2016.0,2.0,0.0,2093991.0,7005.0,13776.0,2016-07-28 22:19:52,1.0
8120,Everybody Wants Some,2016.0,0.0,0.0,2937696.0,7011.0,13784.0,2016-07-31 07:57:26,1.0
8121,Tallulah,2016.0,3.0,0.0,1639084.0,7013.0,13787.0,2016-07-31 20:45:17,1.0
8122,Nerve,2016.0,3.0,0.0,3531824.0,7014.0,13790.0,2016-08-01 16:55:29,1.0
8123,High Strung,2016.0,2.0,1.0,3451230.0,7016.0,13792.0,2016-08-01 19:17:19,1.0
8124,Suicide Squad,2016.0,3.0,0.0,1386697.0,7023.0,13800.0,2016-08-05 06:36:56,1.0
8125,Bad Moms,2016.0,3.0,0.0,4651520.0,7025.0,13805.0,2016-08-06 17:53:38,1.0
8126,Lights Out,2016.0,3.0,0.0,4786282.0,7040.0,13826.0,2016-08-12 12:09:44,1.0
8127,Sausage Party,2016.0,3.0,0.0,1700841.0,7042.0,13830.0,2016-08-12 18:20:53,1.0
8128,Jason Bourne,2016.0,1.0,0.0,4196776.0,7046.0,13842.0,2016-08-15 18:35:42,1.0
8129,Dear Eleanor,2016.0,3.0,0.0,2927212.0,7047.0,13843.0,2016-08-15 22:45:05,1.0
8130,Sully,2016.0,1.0,0.0,3263904.0,7052.0,13854.0,2016-08-19 06:07:11,1.0
8131,War Dogs,2016.0,1.0,0.0,2005151.0,7053.0,13855.0,2016-08-19 06:09:29,1.0
8132,Un homme a la hauteur,2016.0,3.0,0.0,4699388.0,7058.0,13863.0,2016-08-22 22:16:02,1.0
8133,Busanhaeng,2016.0,3.0,0.0,5700672.0,7061.0,13867.0,2016-08-23 18:48:08,1.0
8134,Kubo and the Two Strings,2016.0,1.0,0.0,4302938.0,7065.0,13871.0,2016-08-24 20:55:56,1.0
8135,Voltron: Legendary Defender,2016.0,3.0,1.0,5580664.0,7069.0,13878.0,2016-08-26 03:01:27,1.0
8136,Don&#39;t Breathe,2016.0,3.0,1.0,4160708.0,7080.0,13900.0,2016-08-29 21:09:33,1.0
8137,Captain Fantastic,2016.0,3.0,1.0,3553976.0,7082.0,13903.0,2016-08-30 21:45:04,1.0
8138,"Light Between Oceans, The",2016.0,3.0,0.0,2547584.0,7084.0,13908.0,2016-08-31 02:40:39,1.0
8139,Kill Command,2016.0,1.0,0.0,2667380.0,7087.0,13912.0,2016-08-31 21:24:19,1.0
8140,Equity,2016.0,3.0,0.0,3958780.0,7095.0,13928.0,2016-09-06 04:13:56,1.0
8141,Die letzte Sau,2016.0,1.0,0.0,5348774.0,7097.0,13932.0,2016-09-06 07:35:53,1.0
8142,"Girl on the Train, The",2016.0,3.0,0.0,3631112.0,7177.0,14065.0,2016-10-08 11:05:26,1.0
8143,Adventures in Babysitting,2016.0,3.0,0.0,4456850.0,7104.0,13942.0,2016-09-07 14:23:54,1.0
8144,Raising the Bar,2016.0,3.0,0.0,5274066.0,7105.0,13943.0,2016-09-07 14:29:48,1.0
8145,Grease Live!,2016.0,3.0,0.0,4366830.0,7106.0,13944.0,2016-09-07 14:52:43,1.0
8146,Hell or High Water,2016.0,1.0,0.0,2582782.0,7110.0,13955.0,2016-09-10 22:00:07,1.0
8147,Morgan,2016.0,3.0,0.0,4520364.0,7112.0,13964.0,2016-09-12 15:24:22,1.0
8148,My Little Pony: Equestria Girls - Legend of Everfree,2016.0,3.0,0.0,5474644.0,7113.0,13965.0,2016-09-12 19:16:02,1.0
8149,El Olivo,2016.0,3.0,0.0,3655972.0,7122.0,13976.0,2016-09-17 22:51:24,1.0
8150,Snowden,2016.0,1.0,0.0,3774114.0,7124.0,13982.0,2016-09-19 03:53:04,1.0
8151,Catfight,2016.0,3.0,0.0,5294198.0,7126.0,13984.0,2016-09-19 14:07:37,1.0
8152,magnificent 7,2016.0,0.0,0.0,2404435.0,7143.0,14017.0,2016-09-26 01:18:13,1.0
8153,"Infiltrator, The",2016.0,3.0,0.0,1355631.0,7147.0,14022.0,2016-09-26 21:12:05,1.0
8154,Dirty 30,2016.0,3.0,0.0,5521550.0,7154.0,14029.0,2016-09-27 02:46:24,1.0
8155,La pazza gioia,2016.0,3.0,0.0,4621872.0,7166.0,14049.0,2016-10-01 17:52:41,1.0
8156,Julieta,2016.0,3.0,0.0,4326444.0,7167.0,14050.0,2016-10-01 17:55:20,1.0
8157,Storks,2016.0,1.0,0.0,4624424.0,7180.0,14070.0,2016-10-10 00:08:23,1.0
8158,American Honey,2016.0,3.0,0.0,3721936.0,7182.0,14073.0,2016-10-10 21:52:02,1.0
8159,Shin Godzilla,2016.0,1.0,0.0,4262980.0,7196.0,14101.0,2016-10-13 21:10:36,1.0
8160,"Accountant, The",2016.0,2.0,1.0,2140479.0,7212.0,14122.0,2016-10-17 21:28:23,1.0
8161,King Dave,2016.0,1.0,0.0,4551882.0,7217.0,14132.0,2016-10-22 17:17:58,1.0
8162,Ouija: Origin of Evil,2016.0,3.0,0.0,4361050.0,7218.0,14133.0,2016-10-23 13:28:50,1.0
8163,"Rocky Horror Picture Show: Let&#39;s Do the Time Warp Again, The",2016.0,3.0,1.0,1267299.0,7224.0,14143.0,2016-10-28 22:49:11,1.0
8164,Doctor Strange,2016.0,1.0,0.0,1211837.0,7225.0,14144.0,2016-10-28 23:11:56,1.0
8165,"Handmaiden (Ah-ga-ssi) , The",2016.0,3.0,0.0,4016934.0,7228.0,14148.0,2016-10-29 21:47:07,1.0
8166,Miss Peregrine&#39;s Home for Peculiar Children,2016.0,3.0,0.0,1935859.0,7229.0,14149.0,2016-10-30 03:23:34,1.0
8167,"Finest Hours, The",2016.0,3.0,0.0,2025690.0,7230.0,14150.0,2016-10-31 15:35:11,1.0
8168,Gr&uuml;&szlig;e aus Fukushima (Greetings from Fukushima),2016.0,3.0,0.0,4667788.0,7231.0,14151.0,2016-11-01 13:05:06,1.0
8169,Trolls,2016.0,3.0,0.0,1679335.0,7237.0,14161.0,2016-11-03 00:51:20,1.0
8170,"I, Daniel Blake",2016.0,3.0,0.0,5168192.0,7240.0,14164.0,2016-11-03 19:36:54,1.0
8171,Certain Women,2016.0,3.0,0.0,4468634.0,7246.0,14173.0,2016-11-06 23:04:18,1.0
8172,Arrival,2016.0,3.0,1.0,2543164.0,7257.0,14195.0,2016-11-12 01:37:26,1.0
8173,Ride Along 2,2016.0,0.0,0.0,2869728.0,7261.0,14206.0,2016-11-14 23:51:22,1.0
8174,Fantastic Beasts and Where to Find Them,2016.0,3.0,1.0,3183660.0,7271.0,14223.0,2016-11-18 03:45:26,1.0
8175,Divines,2016.0,3.0,0.0,4730986.0,7274.0,14229.0,2016-11-18 19:23:46,1.0
8176,Loving,2016.0,3.0,0.0,4669986.0,7278.0,14236.0,2016-11-22 00:23:49,1.0
8177,Jack Reacher: Never Go Back,2016.0,3.0,0.0,3393786.0,7279.0,14237.0,2016-11-22 00:31:23,1.0
8178,Hacksaw Ridge,2016.0,1.0,0.0,2119532.0,7281.0,14239.0,2016-11-22 03:30:10,1.0
8179,Batman: Return of the Caped Crusaders,2016.0,1.0,0.0,5973626.0,7282.0,14240.0,2016-11-22 03:35:56,1.0
8180,Bridget Jones&#39;s Baby,2016.0,3.0,0.0,1473832.0,7283.0,14241.0,2016-11-22 03:43:49,1.0
8181,"Legend of Tarzan, The",2016.0,0.0,0.0,918940.0,7284.0,14242.0,2016-11-22 03:54:19,1.0
8182,Wiener-Dog,2016.0,1.0,0.0,4144190.0,7285.0,14243.0,2016-11-22 04:09:11,1.0
8183,Central Intelligence,2016.0,2.0,0.0,1489889.0,7286.0,14244.0,2016-11-22 04:13:27,1.0
8184,Moana,2016.0,3.0,0.0,3521164.0,7292.0,14251.0,2016-11-24 02:28:18,1.0
8185,Elle,2016.0,3.0,1.0,3716530.0,7297.0,14258.0,2016-11-25 13:07:49,1.0
8186,Nocturnal Animals,2016.0,3.0,0.0,4550098.0,7300.0,14261.0,2016-11-28 00:21:59,1.0
8187,Ballerina,2016.0,3.0,0.0,2261287.0,7310.0,14275.0,2016-12-02 08:38:58,1.0
8188,Birkebeinerne,2016.0,1.0,0.0,4738360.0,7313.0,14280.0,2016-12-04 12:19:39,1.0
8189,"Duel, The",2016.0,1.0,0.0,2436682.0,7320.0,14299.0,2016-12-11 23:53:04,1.0
8190,Let Me Go,2016.0,3.0,0.0,5153952.0,7325.0,14305.0,2016-12-13 16:39:37,1.0
8191,Mr. Church,2016.0,3.0,0.0,4196848.0,7326.0,14307.0,2016-12-14 02:02:53,1.0
8192,Kimi no na wa.,2016.0,3.0,0.0,5311514.0,7328.0,14309.0,2016-12-15 06:28:15,1.0
8193,Free State of Jones,2016.0,2.0,0.0,1124037.0,7332.0,14315.0,2016-12-16 15:22:31,1.0
8194,Rogue One,2016.0,3.0,0.0,3748528.0,7334.0,14317.0,2016-12-16 20:12:38,1.0
8195,Hidden Figures,2016.0,3.0,0.0,4846340.0,7336.0,14319.0,2016-12-16 21:28:07,1.0
8196,Doukyuusei,2016.0,0.0,0.0,5526028.0,7337.0,14320.0,2016-12-17 19:57:06,1.0
8197,True Memoirs of an International Assassin,2016.0,0.0,0.0,1542768.0,7339.0,14326.0,2016-12-19 22:21:39,1.0
8198,Neruda,2016.0,0.0,0.0,4698584.0,7350.0,14348.0,2016-12-23 21:46:34,1.0
8199,Assassin&#39;s Creed,2016.0,1.0,0.0,2094766.0,7351.0,14351.0,2016-12-24 05:02:26,1.0
8200,La La Land,2016.0,3.0,0.0,3783958.0,7353.0,14353.0,2016-12-25 17:52:53,1.0
8201,Sing,2016.0,3.0,1.0,3470600.0,7355.0,14356.0,2016-12-26 12:35:26,1.0
8202,Passengers,2016.0,0.0,0.0,1355644.0,7356.0,14357.0,2016-12-26 20:43:37,1.0
8203,In a Valley of Violence,2016.0,2.0,0.0,3608930.0,7357.0,14358.0,2016-12-26 23:07:55,1.0
8204,Jackie,2016.0,3.0,0.0,1619029.0,7358.0,14359.0,2016-12-27 02:38:23,1.0
8205,Paterson,2016.0,1.0,0.0,5247022.0,7367.0,14371.0,2016-12-30 07:49:03,1.0
8206,Dernieres nouvelles du cosmos,2016.0,3.0,0.0,5786040.0,7368.0,14374.0,2017-01-02 21:39:06,1.0
8207,Hairspray Live!,2016.0,3.0,0.0,5664684.0,7369.0,14375.0,2017-01-03 01:05:01,1.0
8208,Hurricane Bianca,2016.0,3.0,1.0,4007248.0,7370.0,14376.0,2017-01-03 02:35:38,1.0
8209,20th Century Women,2016.0,3.0,1.0,4385888.0,7372.0,14378.0,2017-01-03 03:46:37,1.0
8210,Dangal,2016.0,3.0,0.0,5074352.0,7374.0,14384.0,2017-01-04 21:50:40,1.0
8211,Fences,2016.0,3.0,0.0,2671706.0,7375.0,14385.0,2017-01-05 06:54:25,1.0
8212,Manchester by the Sea,2016.0,3.0,0.0,4034228.0,7376.0,14386.0,2017-01-05 07:02:13,1.0
8213,Hunt for the Wilderpeople,2016.0,3.0,1.0,4698684.0,7377.0,14387.0,2017-01-05 07:13:42,1.0
8214,Deepwater Horizon,2016.0,2.0,0.0,1860357.0,7379.0,14389.0,2017-01-06 00:07:53,1.0
8215,Inferno,2016.0,2.0,0.0,3062096.0,7385.0,14404.0,2017-01-08 20:48:34,1.0
8216,Final Fantasy XV,2016.0,3.0,0.0,5595168.0,7393.0,14421.0,2017-01-13 04:33:19,1.0
8217,Demain tout commence,2016.0,3.0,1.0,5078204.0,7398.0,14430.0,2017-01-15 13:45:33,1.0
8218,Contratiempo,2016.0,1.0,0.0,4857264.0,7430.0,14489.0,2017-02-05 12:10:54,1.0
8219,First Girl I Loved,2016.0,3.0,0.0,4262174.0,7416.0,14456.0,2017-01-25 06:00:56,1.0
8220,Pete&#39;s Dragon,2016.0,3.0,0.0,2788732.0,7417.0,14457.0,2017-01-25 06:55:59,1.0
8221,Moonlight,2016.0,1.0,0.0,4975722.0,7421.0,14461.0,2017-01-28 21:29:24,1.0
8222,Split,2016.0,3.0,0.0,4972582.0,7422.0,14462.0,2017-01-28 21:55:33,1.0
8223,All Girls Weekend,2016.0,3.0,0.0,4247682.0,7436.0,14504.0,2017-02-09 14:59:54,1.0
8224,Silence,2016.0,0.0,0.0,490215.0,7443.0,14526.0,2017-02-14 16:57:54,1.0
8225,Resident Evil: The Final Chapter,2016.0,3.0,0.0,2592614.0,7447.0,14533.0,2017-02-15 18:55:23,1.0
8226,Florence Foster Jenkins,2016.0,3.0,0.0,4136084.0,7448.0,14534.0,2017-02-15 19:51:26,1.0
8227,"Eagle Huntress, The",2016.0,1.0,0.0,3882074.0,7449.0,14536.0,2017-02-16 03:44:01,1.0
8228,"Red Pill, The",2016.0,3.0,0.0,3686998.0,7451.0,14538.0,2017-02-16 21:24:10,1.0
8229,It&#39;s Only the End of the World,2016.0,3.0,0.0,4645368.0,7453.0,14541.0,2017-02-17 15:40:30,1.0
8230,Toni Erdmann,2016.0,3.0,0.0,4048272.0,7455.0,14543.0,2017-02-17 15:45:39,1.0
8231,Aquarius,2016.0,3.0,0.0,5221584.0,7456.0,14544.0,2017-02-17 15:46:30,1.0
8232,Personal Shopper,2016.0,3.0,0.0,4714782.0,7457.0,14545.0,2017-02-17 15:55:15,1.0
