,title,imdbid,id,rating,year
2092,Desert Hearts,0089015,3666,3,1985
2093,A Chorus Line,0088915,3719,3,1985
2094,Sweet Dreams,0090110,3741,3,1985
2095,Day of the Dead,0088993,3802,0,1985
2096,After Hours,0088680,3872,2,1985
2097,Legend,0089469,3986,3,1985
2098,"Care Bears Movie, The",0088885,4123,3,1985
2099,Detective,0089066,4480,1,1985
2100,Barbarian Queen,0088771,4550,3,1985
2101,Phenomena,0087909,4893,3,1985
2102,"Official Story, The",0089276,4945,3,1985
2103,My Beautiful Laundrette,0091578,4949,2,1985
2104,Purple Rose of Cairo,0089853,5297,3,1985
2105,"Sure Thing, The",0090103,5467,3,1985
2106,Friday the 13th: A New Beginning,0089173,5563,3,1985
2107,Re-Animator,0089885,5564,0,1985
2108,Spies Like Us,0090056,5627,1,1985
2109,Witness,0090329,5632,3,1985
2110,"Legend of Billie Jean, The",0089470,5660,3,1985
2111,Tampopo,0092048,5795,1,1985
2112,Fright Night,0089175,5943,2,1985
2113,A Nightmare on Elm Street 2: Freddy&#39;s Revenge,0089686,6018,3,1985
2114,Out of Africa,0089755,6155,3,1985
2115,Come and See,0091251,6165,0,1985
2116,A View to a Kill,0090264,6314,1,1985
2117,"Quiet Earth, The",0089869,6730,0,1985
2118,Kiss of the Spider Woman,0089424,6792,2,1985
2119,Rambo: First Blood Part II,0089880,6840,0,1985
2120,Dreamchild,0089052,6853,3,1985
2121,Rocky IV,0089927,6873,2,1985
2122,Angel&#39;s Egg,0208502,6902,0,1985
2123,Flesh+Blood,0089153,7173,3,1985
2124,Night on the Galactic Railroad,0089206,7576,0,1985
2125,Ninja Terminator,0199849,7703,2,1985
2126,La Negrita: the Miracle of Our Lady of Los Angeles,5739786,8007,1,1985
2127,Esperando la carroza,0089108,8071,3,1985
2128,Howling II: ... Your Sister Is a Werewolf,0089308,8419,2,1985
2129,Bebukottak,2292794,8553,0,1985
2130,"Treasure of Swamp Castle, The",0137226,8554,2,1985
2131,Pee-wee&#39;s Big Adventure,0089791,8924,1,1985
2132,Les specialistes,0088167,9052,0,1985
2133,"Last Dragon, The",0089461,9148,3,1985
2134,Teen Wolf,0090142,9536,2,1985
2135,Pale Rider,0089767,9538,2,1985
2136,Ocean Drive Weekend,0471287,9569,3,1985
2137,Sindhu Bhairavi,0155180,9957,2,1985
2138,Die Einsteiger,0089077,9721,1,1985
2139,Short Circuit,0091949,2,3,1986
2140,Ferris Bueller&#39;s Day Off,0091042,211,3,1986
2141,Labyrinth,0091369,253,3,1986
2142,Aliens,0090605,283,3,1986
2143,Tenk&ucirc; no shiro Rapyuta,0092067,484,3,1986
2144,Police Academy 3: Back in Training,0091777,577,1,1986
2145,Stand By Me,0092005,898,0,1986
2146,Hannah and Her Sisters,0091167,1017,3,1986
2147,Highlander,0091203,1604,2,1986
2148,Kin-Dza-Dza,0091341,1397,0,1986
2149,"Clan of the Cave Bear, The",0090848,1614,3,1986
2150,Top Gun,0092099,1703,2,1986
2151,Jumpin&#39; Jack Flash,0091306,1835,3,1986
2152,Little Shop of Horrors,0091419,2061,1,1986
2153,Peggy Sue Got Married,0091738,2070,3,1986
2154,Big Trouble in Little China,0090728,2150,3,1986
2155,"Money Pit, The",0091541,2314,2,1986
2156,Armed and Dangerous,0090660,2421,1,1986
2157,An American Tail,0090633,2490,3,1986
2158,Star Trek IV:  The Voyage Home,0092007,2648,3,1986
2159,SpaceCamp,0091993,2658,3,1986
2160,Blue Velvet,0090756,2662,1,1986
2161,When the Wind Blows,0090315,2670,0,1986
2162,"Fly, The",0091064,3002,2,1986
2163,"Adventures of Milo and Otis, The",0097050,3093,1,1986
2164,"&#39;night, Mother",0090556,3155,3,1986
2165,Down by Law,0090967,3203,1,1986
2166,Project A-ko,0091794,3398,3,1986
2167,Platoon,0091763,3558,0,1986
2168,Crocodile Dundee,0090555,3614,3,1986
2169,"Great Mouse Detective, The",0091149,3701,1,1986
2170,"Transformers: The Movie, The",0092106,3850,0,1986
2171,Pretty in Pink,0091790,4315,3,1986
2172,Hour of the Star,0089297,4451,3,1986
2173,Flight of the Navigator,0091059,4576,3,1986
2174,"Parent Trap II, The",0091721,4581,3,1986
2175,Back to School,0090685,4591,1,1986
2176,Ruthless People,0091877,4614,3,1986
2177,Howard The Duck,0091225,4632,3,1986
2178,Maximum Overdrive,0091499,4684,2,1986
2179,F/X,0089118,4894,1,1986
2180,Asterix in Britain (Asterix chez les Bretons),0090667,4966,0,1986
2181,Captain EO,0090793,6021,1,1986
2182,!Three Amigos!,0092086,6202,2,1986
2183,Rosa Luxemburg,0091869,6221,3,1986
2184,Manhunter,0091474,6298,1,1986
2185,Il caso Moro,0090805,6711,0,1986
2186,Peking Opera Blues,0090952,6819,3,1986
2187,"Karate Kid, Part II, The",0091326,6935,1,1986
2188,Children of a Lesser God,0090830,6954,3,1986
2189,April Fool&#39;s Day,0090655,6972,3,1986
2190,"Mission, The",0091530,6979,0,1986
2191,From Beyond,0091083,7056,3,1986
2192,"Name Of The Rose, The",0091605,7333,0,1986
2193,"Manhattan Project, The",0091472,7472,2,1986
2194,Matador,0091495,7480,3,1986
2195,"Fugitives, The",0091093,8123,0,1986
2196,Pirates,0091757,8286,0,1986
2197,Critters,0090887,8388,2,1986
2198,Chopping Mall,0090837,8418,3,1986
2199,Deadly Friend,0090917,8486,2,1986
2200,Macskafogo,0179955,8558,1,1986
2201,Terrorizers,0091355,9121,2,1986
2202,She&#39;s Gotta Have It,0091939,9171,3,1986
2203,Under the Cherry Moon,0092133,9229,3,1986
2204,A Better Tomorrow,0092263,9374,0,1986
2205,About Last Night,0090583,9304,3,1986
2206,Cobra,0090859,9411,1,1986
2207,Iron Eagle,0091278,9516,1,1986
2208,"Delta Force, The",0090927,9531,1,1986
2209,"No Retreat, No Surrender",0089695,9544,0,1986
2210,"Defiant Ones, The",0089010,9590,0,1986
2211,Friday the 13th Part VI: Jason Lives,0091080,9653,3,1986
2212,"Texas Chainsaw Massacre Part 2, The",0092076,9854,0,1986
2213,"Good Morning, Vietnam",0093105,134,1,1987
2214,Dirty Dancing,0092890,321,3,1987
2215,"Princess Bride, The",0093779,322,2,1987
2216,RoboCop,0093870,547,1,1987
2217,Police Academy 4: Citizens on Patrol,0093756,579,1,1987
2218,Full Metal Jacket,0093058,720,0,1987
2219,Babette&#39;s Feast,0092603,815,3,1987
2220,"Wonderful Wizard of Oz, The",0098675,1034,3,1987
2221,Housekeeping,0093225,1181,3,1987
2222,Overboard,0093693,1203,3,1987
2223,Lethal Weapon,0093409,1113,1,1987
2224,Spaceballs,0094012,1078,3,1987
2225,September,0093940,1657,3,1987
2226,"Whales Of August, The",0094315,1792,3,1987
2227,Beverly Hills Cop II,0092644,1849,1,1987
2228,Around the World in Eighty Ways,0092581,1862,3,1987
2229,Withnail &amp; I,0094336,1887,1,1987
2230,84 Charing Cross Road,0090570,1902,3,1987
2231,Predator,0093773,1928,0,1987
2232,House of Games,0093223,2029,3,1987
2233,Bagdad Cafe,0095801,2215,3,1987
2234,I&#39;ve Heard the Mermaids Singing,0093239,2218,3,1987
2235,Wings of Desire,0093191,2243,0,1987
2236,"Witches of Eastwick, The",0094332,2250,3,1987
2237,Hard Ticket to Hawaii,0093146,2365,3,1987
2238,Radio Days,0093818,2437,1,1987
2239,Angel Heart,0092563,2471,1,1987
2240,Baby Boom,0092605,2523,3,1987
2241,Maurice,0093512,2644,2,1987
2242,High Tide,0095305,2665,3,1987
2243,Fatal Beauty,0093011,2710,2,1987
2244,Moonstruck,0093565,2744,3,1987
2245,"Planes, Trains &amp; Automobiles",0093748,2927,1,1987
2246,"Lost Boys, The",0093437,3003,1,1987
2247,"Last Emperor, The",0093389,3249,3,1987
2248,Barbie and the Rockers: Out of This World,0313254,3290,3,1987
2249,Hellraiser,0093177,3582,3,1987
2250,Nice Girls Don&#39;t Explode,0093617,3602,3,1987
2251,Prince of Darkness,0093777,3611,3,1987
2252,Raising Arizona,0093822,3635,3,1987
2253,"Chipmunk Adventure, The",0092752,3781,3,1987
2254,Ngati,0093615,3898,3,1987
2255,Evil Dead II,0092991,3916,3,1987
2256,Outrageous Fortune,0093690,4228,3,1987
2257,Superman IV: The Quest for Peace,0094074,4297,3,1987
2258,"Gate, The",0093075,4412,2,1987
2259,Black Widow,0090738,4535,3,1987
2260,Dragnet,0092925,4620,3,1987
2261,Fatal Attraction,0093010,4737,3,1987
2262,Light of Day,0093415,4811,3,1987
2263,Swimming to Cambodia,0094089,5017,0,1987
2264,Hansel and Gretel,0093144,5290,3,1987
2265,Broadcast News,0092699,5310,3,1987
2266,Empire of the Sun,0092965,5373,1,1987
2267,House II: The Second Story,0093220,5592,3,1987
2268,A Nightmare on Elm Street 3: Dream Warriors,0093629,5767,3,1987
2269,Waiting for the Moon,0094286,5789,3,1987
2270,Au Revoir Les Enfants,0092593,6062,1,1987
2271,Creepshow 2,0092796,6824,3,1987
2272,Jaws: The Revenge,0093300,6920,3,1987
2273,3 Men and a Baby,0094137,7002,1,1987
2274,Hope and Glory,0093209,7035,3,1987
2275,Bad Taste,0092610,7049,0,1987
2276,Adventures in Babysitting,0092513,7507,3,1987
2277,El bosque animado,0092693,7590,3,1987
2278,La ley del deseo,0093412,7661,3,1987
2279,Epidemic,0092972,7918,1,1987
2280,"Secret of My Succe$s, The",0093936,8672,1,1987
2281,"Running Man, The",0093894,8692,3,1987
2282,My Demon Lover,0093589,9205,2,1987
2283,A Better Tomorrow II,0094357,9375,0,1987
2284,Can&#39;t Buy Me Love,0092718,9286,3,1987
2285,Deathstalker II,0092860,9389,3,1987
2286,"No Retreat, No Surrender 2",0097991,9545,1,1987
2287,Masters of the Universe,0093507,9566,3,1987
2288,Throw Momma from the Train,0094142,9609,1,1987
2289,Amazon Women on the Moon,0092546,9710,2,1987
2290,Emmanuelle 5,0092962,9755,0,1987
2291,Casanova,0092730,9822,2,1987
2292,No Way Out,0093640,9852,1,1987
2293,Who Framed Roger Rabbit,0096438,136,1,1988
2294,Coming to America,0094898,256,3,1988
2295,Tonari no Totoro,0096283,259,3,1988
2296,Twins,0096320,572,3,1988
2297,Police Academy 5: Assignment: Miami Beach,0095882,580,1,1988
2298,Die Hard,0095016,619,3,1988
2299,Beetle Juice,0094721,647,3,1988
2300,Willow,0096446,739,3,1988
2301,Maniac Cop,0095583,814,3,1988
2302,Heathers,0097493,859,3,1988
2303,Mystic Pizza,0095690,940,3,1988
2304,Working Girl,0096463,1070,3,1988
2305,They Live,0096256,1293,0,1988
2306,Oliver &amp; Company,0095776,1210,2,1988
2307,Bloodsport,0092675,1158,1,1988
2308,Dangerous Liaisons,0094947,1629,3,1988
2309,L&#39;etudiante,0096523,1647,3,1988
2310,Poltergeist III,0095889,1714,3,1988
2311,"Naked Gun: From the Files of Police Squad!, The",0095705,1824,1,1988
2312,Killer Klowns from Outer Space,0095444,1860,0,1988
2313,A Fish Called Wanda,0095159,1911,3,1988
2314,Midnight Run,0095631,2903,2,1988
2315,Akira,0094625,2244,1,1988
2316,Women on the Verge of a Nervous Breakdown,0095675,2406,3,1988
2317,Hairspray,0095270,2462,3,1988
2318,Satisfaction,0096037,2485,3,1988
2319,Beaches,0094715,2493,3,1988
2320,"Accused, The",0094608,2502,3,1988
2321,Big Business,0094739,2505,3,1988
2322,Feds,0095145,2653,3,1988
2323,Action Jackson,0094612,2663,1,1988
2324,Alien Nation,0094631,2784,1,1988
2325,"Land Before Time, The",0095489,2905,3,1988
2326,"Distant Voices, Still Lives",0095037,2960,3,1988
2327,Torch Song Trilogy,0096289,3075,1,1988
2328,Scooby-Doo and the Ghoul School,0189071,3448,3,1988
2329,Rain Man,0095953,3482,1,1988
2330,Married to the Mob,0095593,3559,3,1988
2331,Appleseed,0094668,4374,3,1988
2332,Young Guns,0096487,4578,1,1988
2333,Rock &#39;n&#39; Roll Mom,0096001,4582,3,1988
2334,Two Moon Junction,0096324,4628,3,1988
2335,Dead Ringers,0094964,4672,2,1988
2336,Child&#39;s Play,0094862,4705,3,1988
2337,My Stepmother Is an Alien,0095687,4774,3,1988
2338,World Gone Wild,0096465,4813,3,1988
2339,Hell Comes to Frogtown,0093171,4815,3,1988
2340,Scrooged,0096061,4986,3,1988
2341,Crossing Delancey,0094921,4990,3,1988
2342,Cinema Paradiso,0095765,4998,1,1988
2343,"Last Temptation of Christ, The",0095497,5128,2,1988
2344,Gakk&ocirc; no kaidan G,0330312,5179,0,1988
2345,Sticky Fingers,0096176,5258,3,1988
2346,Hellbound: Hellraiser II,0095294,5261,1,1988
2347,Big,0094737,5324,1,1988
2348,Another Woman,0094663,5383,3,1988
2349,Caddyshack II,0094824,5569,3,1988
2350,"Adventures of Baron Munchausen, The",0096764,5595,1,1988
2351,Grave of the Fireflies,0095327,5867,0,1988
2352,Spoorloos,0096163,5881,1,1988
2353,A Nightmare on Elm Street 4: The Dream Master,0095742,6020,3,1988
2354,Wong gok ka moon,0096461,6746,0,1988
2355,Pumpkinhead,0095925,7099,3,1988
2356,"Accidental Tourist, The",0094606,7161,2,1988
2357,Remando al viento [Rowing with the Wind],0093840,7423,2,1988
2358,Critters 2,0094919,8389,3,1988
2359,Earth Girls Are Easy,0097257,8406,2,1988
2360,Lady in White,0095484,8515,1,1988
2361,Gorillas in the Mist,0095243,8771,3,1988
2362,Bull Durham,0094812,9060,2,1988
2363,Igla,0097561,9206,0,1988
2364,"Bear, The",0095800,9418,0,1988
2365,Rambo III,0095956,9410,0,1988
2366,"Big Blue, The",0095250,9453,2,1988
2367,Vibes,0096378,9489,1,1988
2368,Hiroshima Maiden,0224412,9666,3,1988
2369,Elvira: Mistress of the Dark,0095088,9676,3,1988
2370,&#39;Gator Bait 2: Cajun Justice,0094588,9737,0,1988
2371,"Sisterhood, The",0096114,9751,3,1988
2372,Emmanuelle 6,0095094,9758,3,1988
2373,Red Scorpion,0098180,9769,0,1988
2374,"Bourne Identity, The",0094791,9821,0,1988
2375,Back to the Future Part II,0096874,150,3,1989
2376,Uncle Buck,0098554,159,3,1989
2377,When Harry Met Sally,0098635,181,3,1989
2378,Resan till Melonia,0098189,336,1,1989
2379,Road House,0098206,511,1,1989
2380,Police Academy 6: City Under Siege,0098105,581,1,1989
2381,Mystery Train,0097940,591,3,1989
2382,"Little Mermaid, The",0097757,666,3,1989
2383,Majo no takky&ucirc;bin (Kiki&#39;s Delivery Service),0097814,700,3,1989
2384,Fat Man and Little Boy,0097336,734,1,1989
2385,Troop Beverly Hills,0098519,849,3,1989
2386,Steel Magnolias,0098384,924,3,1989
2387,Batman,0096895,1023,1,1989
2388,Indiana Jones and the Last Crusade,0097576,1049,0,1989
2389,Star Trek V: The Final Frontier,0098382,1201,1,1989
2390,Shirley Valentine,0098319,1103,3,1989
2391,Przesluchanie,0084548,1463,3,1989
2392,Ghostbusters II,0097428,1540,2,1989
2393,"Honey, I Shrunk the Kids",0097523,1603,3,1989
2394,Wild Orchid,0100934,1499,3,1989
2395,"Abyss, The",0096754,1478,3,1989
2396,Let It Ride,0097731,1640,2,1989
2397,Fletch Lives,0097366,1833,1,1989
2398,Weekend at Bernie&#39;s,0098627,1834,1,1989
2399,"Get Smart, Again!",0097423,1847,3,1989
2400,"Sex, Lies, and Videotape",0098724,2065,2,1989
2401,"&#39;Burbs, The",0096734,2074,1,1989
2402,Henry V,0097499,2353,3,1989
2403,Dead Poets Society,0097165,2361,1,1989
2404,Bill &amp; Ted&#39;s Excellent Adventure,0096928,2463,2,1989
2405,She-Devil,0098309,2488,3,1989
2406,All Dogs Go to Heaven,0096787,2528,3,1989
2407,Crimes and Misdemeanors,0097123,2619,3,1989
2408,Major League,0097815,3808,1,1989
2409,"Seventh Continent, The",0098327,3803,3,1989
2410,Leviathan,0097737,3932,3,1989
2411,Drugstore Cowboy,0097240,3934,2,1989
2412,UHF,0098546,4036,1,1989
2413,Meet The Feebles,0097858,4175,3,1989
2414,Shag,0098300,4268,3,1989
2415,Say Anything...,0098258,4270,2,1989
2416,Licence to Kill,0097742,4364,2,1989
2417,Oranges Are Not The Only Fruit,0098032,4397,3,1989
2418,"Dream Team, The",0097235,4579,0,1989
2419,"Cook, the Thief, His Wife &amp; Her Lover, The",0097108,4597,1,1989
2420,Dead Calm,0097162,4606,0,1989
2421,Leningrad Cowboys Go America,0097728,4646,0,1989
2422,Teen Witch,0098453,4760,3,1989
2423,Turner &amp; Hooch,0098536,5277,1,1989
2424,Chopper Chicks in Zombietown,0103959,5534,3,1989
2425,Born on the Fourth of July,0096969,5574,3,1989
2426,A Nightmare on Elm Street 5: The Dream Child,0097981,6024,3,1989
2427,Do the Right Thing,0097216,6594,2,1989
2428,Friday the 13th Part VIII: Jason Takes Manhattan,0097388,6675,3,1989
2429,Glory,0097441,6975,0,1989
2430,Loverboy,0097790,7048,3,1989
2431,Godzilla vs. Biollante,0097444,7213,3,1989
2432,Lethal Weapon 2,0097733,7222,3,1989
2433,Driving Miss Daisy,0097239,7255,3,1989
2434,Field of Dreams,0097351,7268,2,1989
2435,My Left Foot,0097937,7269,3,1989
2436,Millennium,0097883,7438,3,1989
2437,"Delinquents, The",0097182,7842,3,1989
2438,National Lampoon&#39;s Christmas Vacation,0097958,8323,3,1989
2439,Celia,0094849,8470,3,1989
2440,Babar: The Movie,0096869,8507,3,1989
2441,Savage Beach,0098257,8997,3,1989
2442,Kickboxer,0097659,9485,0,1989
2443,Blind Fury,0096945,9487,1,1989
2444,"Karate Kid Part III, The",0097647,9515,0,1989
2445,"Killer, The",0097202,9528,0,1989
2446,Farewell to the King,0097334,9539,0,1989
2447,Tango &amp; Cash,0098439,9727,0,1989
2448,"Return of Swamp Thing, The",0098193,9752,3,1989
2449,"Punisher, The",0098141,9770,1,1989
2450,Total Recall,0100802,118,1,1990
2451,Back to the Future Part III,0099088,151,1,1990
2452,"Witches, The",0100944,209,3,1990
2453,Home Alone,0099785,432,3,1990
2454,Mermaids,0100140,443,3,1990
2455,It,0099864,454,1,1990
2456,Misery,0100157,459,1,1990
2457,Postcards from the Edge,0100395,533,3,1990
2458,Life Is Sweet,0100024,796,3,1990
2459,Nikita,0100263,869,3,1990
2460,"Handmaid&#39;s Tale, The",0099731,926,3,1990
2461,Mindwalk,0100151,1173,3,1990
2462,Ghost,0099653,1130,3,1990
2463,Paris is Burning,0100332,1441,3,1990
2464,Tremors,0100814,1663,3,1990
2465,"I, the Worst of All",0100990,1728,3,1990
2466,White Hunter Black Heart,0100928,1935,1,1990
2467,Pretty Woman,0100405,2156,3,1990
2468,Goodfellas,0099685,2211,3,1990
2469,Darkman,0099365,2242,0,1990
2470,Bimbos B.C.,0196378,2379,3,1990
2471,An Angel at My Table,0099040,2296,3,1990
2472,"Bonfire of the Vanities, The",0099165,2313,2,1990
2473,Edward Scissorhands,0099487,2442,3,1990
2474,Wild at Heart,0100935,2577,2,1990
2475,Joe Versus the Volcano,0099892,2820,2,1990
2476,Flatliners,0099582,2942,3,1990
2477,Die Hard 2,0099423,2963,3,1990
2478,"Hunt for Red October, The",0099810,3000,1,1990
2479,Happily Ever After,0099733,3247,3,1990
2480,"Russia House, The",0100530,3524,0,1990
2481,Close-Up,0100234,3561,1,1990
2482,Qin yong,0098147,3566,3,1990
2483,Dark Angel (I Come in Peace),0099817,3662,0,1990
2484,A Little Night Music,0359610,3721,3,1990
2485,"Long Walk Home, The",0100046,4034,3,1990
2486,I Hired a Contract Killer,0099818,4080,0,1990
2487,Strangers in Good Company,0102993,4174,3,1990
2488,I love you to death,0099819,4574,3,1990
2489,Child&#39;s Play 2,0099253,4706,3,1990
2490,Troll 2,0105643,4719,3,1990
2491,Miller&#39;s Crossing,0100150,4750,0,1990
2492,Air America,0099005,4807,0,1990
2493,Predator 2,0100403,5182,2,1990
2494,RoboCop 2,0100502,5237,1,1990
2495,Teenage Mutant Ninja Turtles,0100758,5284,2,1990
2496,A Tale of Springtime,0097106,5301,3,1990
2497,"Match Factory Girl, The",0098532,5333,3,1990
2498,Europa Europa,0099776,5347,2,1990
2499,Portrait of a Marriage,0098897,5399,3,1990
2500,Lord of the Flies,0100054,5556,0,1990
2501,Stella,0100691,5581,2,1990
2502,"Welcome Home, Roxy Carmichael",0100911,5614,3,1990
2503,Jacob&#39;s Ladder,0099871,5688,1,1990
2504,Where the Heart Is,0100924,5776,3,1990
2505,Presumed Innocent,0100404,5777,1,1990
2506,Dragon Ball Z: The Movie - The Tree of Might,0142233,5908,1,1990
2507,Alice,0099012,6081,3,1990
2508,Criminal Justice,0099321,6289,3,1990
2509,Kindergarten Cop,0099938,6542,3,1990
2510,Cry-Baby,0099329,6562,3,1990
2511,"Nasty Girl (Das schreckliche M&auml;dchen), The",0100557,6656,3,1990
2512,Dragon Ball Z: Bardock - The Father of Goku,0142245,7426,0,1990
2513,Dances with Wolves,0099348,7626,1,1990
2514,Rosencrantz &amp; Guildenstern Are Dead,0100519,7659,1,1990
2515,Hidden Agenda,0099768,8021,3,1990
2516,Class of 1999,0099277,8043,2,1990
2517,"Rescuers Down Under, The",0100477,8051,1,1990
2518,"Godfather: Part III, The",0099674,8061,3,1990
2519,Metropolitan,0100142,8097,3,1990
2520,"Reflecting Skin, The",0100469,8584,1,1990
2521,Barbarian Queen II: The Empress Strikes Back,0103768,8929,3,1990
2522,"Sheltering Sky, The",0100594,9481,0,1990
2523,Bullet in the Head,0099426,9529,1,1990
2524,Navy Seals,0100232,9530,0,1990
2525,Delta Force 2: The Colombian Connection,0099399,9532,1,1990
2526,Naked Tango,0100222,9537,1,1990
2527,"No Retreat, No Surrender 3: Blood Brothers",0100266,9546,0,1990
2528,Lionheart,0100029,9563,1,1990
2529,Rocky V,0100507,9726,0,1990
2530,Hiroshima: Out of the Ashes,0099772,9813,3,1990
2531,Gremlins 2: The New Batch,0099700,9923,2,1990
2532,Nightbreed,0100260,10013,3,1990
2533,"Silence of the Lambs, The",0102926,32,3,1991
2534,Beauty and the Beast,0101414,183,3,1991
2535,Thelma &amp; Louise,0103074,266,3,1991
2536,Omohide poro poro,0102587,308,3,1991
2537,Other People's Money,0102609,467,3,1991
2538,Point Break,0102685,512,0,1991
2539,Tacones Lejanos,0103030,710,3,1991
2540,Fried Green Tomatoes,0101921,767,3,1991
2541,Terminator 2: Judgement Day,0103064,847,3,1991
2542,Shakes the Clown,0102898,879,3,1991
2543,Impromptu,0102103,913,3,1991
2544,Hook,0102057,1033,2,1991
2545,Flirting,0101898,1346,2,1991
2546,Raise the Red Lantern,0101640,1297,3,1991
2547,White Fang,0103247,1125,1,1991
2548,Closet Land,0101597,1429,0,1991
2549,Doc Hollywood,0101745,1089,1,1991
2550,Robin Hood: Prince of Thieves,0102798,1579,3,1991
2551,"Fisher King, The",0101889,1405,3,1991
2552,Toy Soldiers,0103112,1697,0,1991
2553,"Naked Gun 2 1/2: The Smell of Fear, The",0102510,1825,1,1991
2554,Slacker,0102943,1846,3,1991
2555,"Double Life of Veronique, The",0101765,2180,3,1991
2556,Salmonberries,0102829,2216,3,1991
2557,Barton Fink,0101410,2315,1,1991
2558,Black Robe,0101465,2326,1,1991
2559,&#39;Merci la vie&#39;,0102436,2408,3,1991
2560,Daughters of the Dust,0104057,2455,3,1991
